Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,77910.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,109210.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,140236.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,133980.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,138409.000000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,3893.400000,A
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,2440.600000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,3688.600000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,2179.700000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1778.500000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1838.500000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1700.800000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1676.100000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,10.750000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,11.760000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,22.670000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,21.700000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,30.410000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,39.060000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,37.310000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,38.550000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,34.410000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,31.830000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,65.630000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,82.970000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,60.530000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,71.060000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,80.850000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,79.610000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,99.390000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,117.230000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,101.450000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,106.610000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,108.850000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,112.280000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,85.050000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,105.120000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,113.720000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,131.000000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,25500.000000,A
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,32410.000000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,60280.000000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,61690.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,101270.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,117450.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,129500.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,124500.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,123660.000000,A
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,208410.000000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,255850.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,266590.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,324750.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,338920.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,369347.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,418902.000000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,543222.000000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,25500.000000,A
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,32410.000000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,60280.000000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,61690.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,101270.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,117450.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,129500.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,124500.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,123660.000000,A
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,208410.000000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,255850.000000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,266590.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,324750.000000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,338920.000000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,369347.000000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,418902.000000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,543222.000000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,2573.300000,A
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,1873.600000,A
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,2731.900000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1725.900000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1649.200000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1539.800000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1643.900000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1507.600000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,1339.200000,A
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,1873.700000,A
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,2121.900000,A
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,2063.000000,A
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,2443.800000,A
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,2581.800000,A
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2870.900000,A
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,3329.700000,A
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,4582.400000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,5.500000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,6.990000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,13.010000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,13.310000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,21.850000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,25.350000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,27.950000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,26.870000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,26.690000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,28.050000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.970000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,1017,'21116,"Meat of goat, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,55.210000,I
